run,tag,step,value
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9862,43.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9863,43.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9864,100.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9865,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9866,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9867,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9868,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9869,60.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9870,56.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9871,43.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9872,50.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9873,64.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9874,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9875,51.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9876,83.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9877,51.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9878,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9879,82.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9880,49.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9881,64.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9882,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9883,50.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9884,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9885,67.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9886,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9887,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9888,55.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9889,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9890,79.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9891,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9892,93.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9893,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9894,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9895,43.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9896,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9897,50.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9898,49.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9899,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9900,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9901,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9902,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9903,49.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9904,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9905,57.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9906,43.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9907,50.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9908,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9909,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9910,43.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9911,62.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9912,51.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9913,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9914,52.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9915,51.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9916,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9917,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9918,60.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9919,53.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9920,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9921,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9922,51.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9923,43.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9924,43.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9925,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9926,48.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9927,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9928,43.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9929,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9930,48.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9931,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9932,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9933,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9934,50.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9935,58.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9936,74.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9937,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9938,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9939,63.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9940,60.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9941,48.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9942,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9943,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9944,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9945,57.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9946,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9947,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9948,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9949,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9950,50.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9951,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9952,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9953,69.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9954,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9955,64.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9956,82.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9957,53.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9958,49.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9959,53.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9960,58.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9961,51.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9962,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9963,58.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9964,53.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9965,81.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9966,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9967,50.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9968,79.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9969,43.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9970,43.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9971,49.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9972,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9973,104.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9974,51.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9975,50.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9976,75.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9977,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9978,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9979,55.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9980,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9981,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9982,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9983,62.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9984,58.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9985,56.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9986,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9987,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9988,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9989,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9990,84.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9991,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9992,60.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9993,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9994,52.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9995,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9996,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9997,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9998,52.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,9999,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10000,91.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10001,85.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10002,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10003,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10004,93.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10005,51.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10006,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10007,43.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10008,56.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10009,43.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10010,68.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10011,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10012,49.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10013,43.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10014,51.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10015,83.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10016,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10017,43.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10018,53.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10019,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10020,51.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10021,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10022,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10023,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10024,61.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10025,55.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10026,62.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10027,67.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10028,52.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10029,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10030,68.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10031,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10032,50.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10033,83.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10034,69.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10035,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10036,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10037,68.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10038,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10039,51.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10040,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10041,43.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10042,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10043,71.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10044,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10045,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10046,58.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10047,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10048,74.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10049,65.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10050,51.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10051,70.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10052,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10053,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10054,50.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10055,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10056,81.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10057,51.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10058,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10059,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10060,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10061,66.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10062,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10063,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10064,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10065,50.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10066,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10067,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10068,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10069,48.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10070,57.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10071,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10072,49.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10073,65.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10074,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10075,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10076,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10077,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10078,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10079,56.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10080,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10081,76.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10082,76.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10083,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10084,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10085,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10086,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10087,50.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10088,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10089,74.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10090,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10091,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10092,43.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10093,51.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10094,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10095,50.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10096,49.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10097,52.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10098,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10099,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10100,51.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10101,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10102,73.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10103,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10104,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10105,48.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10106,51.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10107,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10108,51.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10109,87.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10110,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10111,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10112,49.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10113,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10114,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10115,51.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10116,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10117,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10118,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10119,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10120,70.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10121,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10122,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10123,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10124,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10125,58.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10126,43.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10127,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10128,49.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10129,43.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10130,52.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10131,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10132,107.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10133,48.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10134,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10135,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10136,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10137,78.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10138,48.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10139,43.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10140,64.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10141,52.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10142,59.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10143,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10144,62.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10145,67.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10146,58.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10147,70.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10148,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10149,69.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10150,43.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10151,69.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10152,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10153,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10154,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10155,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10156,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10157,43.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10158,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10159,53.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10160,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10161,50.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10162,69.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10163,54.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10164,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10165,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10166,51.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10167,43.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10168,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10169,61.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10170,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10171,52.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10172,51.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10173,49.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10174,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10175,67.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10176,63.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10177,43.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10178,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10179,57.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10180,43.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10181,51.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10182,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10183,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10184,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10185,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10186,43.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10187,61.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10188,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10189,43.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10190,71.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10191,50.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10192,48.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10193,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10194,49.0
